track_id,canonical_composer,canonical_title,year,duration,midi_filename,audio_filename,midi_path,audio_path,official_split,composition_id,period,period_id
track_000802,Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",2017,151.017422404,2017/MIDI-Unprocessed_041_PIANO041_MID--AUDIO-split_07-06-17_Piano-e_1-01_wav--1.midi,2017/MIDI-Unprocessed_041_PIANO041_MID--AUDIO-split_07-06-17_Piano-e_1-01_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_041_PIANO041_MID--AUDIO-split_07-06-17_Piano-e_1-01_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_041_PIANO041_MID--AUDIO-split_07-06-17_Piano-e_1-01_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_e_major_wtc_i_bwv_854,Baroque,0
track_000803,Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",2017,150.834730992,2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--1.midi,2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_e_major_wtc_i_bwv_854,Baroque,0
track_000804,Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854  ",2015,159.4875,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_04_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_04_R1_2015_wav--1.wav,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_04_R1_2015_wav--1.midi,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_04_R1_2015_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_e_major_wtc_i_bwv_854,Baroque,0
track_000805,Johann Sebastian Bach,"Prelude and Fugue in E Minor WTC I, BWV 855",2015,201.866666667,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--2.wav,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--2.midi,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--2.wav,test,johann_sebastian_bach__prelude_and_fugue_in_e_minor_wtc_i_bwv_855,Baroque,0
track_000806,Johann Sebastian Bach,"Prelude and Fugue in E-flat Major, WTC I",2008,342.303343594,2008/MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--1.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--1.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_e_flat_major_wtc_i,Baroque,0
track_000807,Johann Sebastian Bach,"Prelude and Fugue in E-flat Major, WTC II, BWV 876",2011,226.341921094,2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_02_Track02_wav.midi,2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_02_Track02_wav.wav,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_02_Track02_wav.midi,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_02_Track02_wav.wav,train,johann_sebastian_bach__prelude_and_fugue_in_e_flat_major_wtc_ii_bwv_876,Baroque,0
track_000808,Johann Sebastian Bach,"Prelude and Fugue in E-flat Major, WTC II, BWV 876",2017,246.290459838,2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--1.midi,2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_e_flat_major_wtc_ii_bwv_876,Baroque,0
track_000809,Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor WTC I, BWV 853",2017,511.423776062,2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--1.midi,2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_e_flat_minor_wtc_i_bwv_853,Baroque,0
track_000810,Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",2015,545.822916667,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_14_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_14_R1_2015_wav--1.wav,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_14_R1_2015_wav--1.midi,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_14_R1_2015_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_e_flat_minor_wtc_i_bwv_853,Baroque,0
track_000811,Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",2017,513.906669879,2017/MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--1.midi,2017/MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_e_flat_minor_wtc_i_bwv_853,Baroque,0
track_000812,Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",2017,524.592514954,2017/MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--1.midi,2017/MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_e_flat_minor_wtc_i_bwv_853,Baroque,0
track_000813,Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",2017,483.489083883,2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--3.midi,2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--3.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--3.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--3.wav,train,johann_sebastian_bach__prelude_and_fugue_in_e_flat_minor_wtc_i_bwv_853,Baroque,0
track_000814,Johann Sebastian Bach,"Prelude and Fugue in F Major, WTC I, BWV 856",2015,127.639583333,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--1.wav,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--1.midi,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_f_major_wtc_i_bwv_856,Baroque,0
track_000815,Johann Sebastian Bach,"Prelude and Fugue in F Major, WTC II",2008,269.760681094,2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--1.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--1.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_f_major_wtc_ii,Baroque,0
track_000816,Johann Sebastian Bach,"Prelude and Fugue in F Major, WTC II, BWV 880",2017,302.413048083,2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--1.midi,2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_f_major_wtc_ii_bwv_880,Baroque,0
track_000817,Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I",2008,336.694374844,2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--1.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--1.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_f_minor_wtc_i,Baroque,0
track_000818,Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",2015,312.713541667,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--2.wav,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--2.midi,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--2.wav,train,johann_sebastian_bach__prelude_and_fugue_in_f_minor_wtc_i_bwv_857,Baroque,0
track_000819,Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",2015,355.026041667,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_18_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_18_R1_2015_wav--1.wav,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_18_R1_2015_wav--1.midi,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_18_R1_2015_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_f_minor_wtc_i_bwv_857,Baroque,0
track_000820,Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",2011,113.862065625,2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_08_Track08_wav.midi,2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_08_Track08_wav.wav,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_08_Track08_wav.midi,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_08_Track08_wav.wav,train,johann_sebastian_bach__prelude_and_fugue_in_f_minor_wtc_i_bwv_857,Baroque,0
track_000821,Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",2011,192.887093437,2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_09_Track09_wav.midi,2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_09_Track09_wav.wav,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_09_Track09_wav.midi,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_09_Track09_wav.wav,train,johann_sebastian_bach__prelude_and_fugue_in_f_minor_wtc_i_bwv_857,Baroque,0
track_000822,Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",2017,331.603075992,2017/MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--1.midi,2017/MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_f_minor_wtc_i_bwv_857,Baroque,0
track_000823,Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",2017,348.258977283,2017/MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--1.midi,2017/MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_f_minor_wtc_i_bwv_857,Baroque,0
track_000824,Johann Sebastian Bach,"Prelude and Fugue in F-sharp Major, WTC I, BWV 858",2011,219.032900625,2011/MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_02_Track02_wav.midi,2011/MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_02_Track02_wav.wav,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_02_Track02_wav.midi,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_02_Track02_wav.wav,test,johann_sebastian_bach__prelude_and_fugue_in_f_sharp_major_wtc_i_bwv_858,Baroque,0
track_000825,Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II",2008,437.084231719,2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--1.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--1.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--1.wav,validation,johann_sebastian_bach__prelude_and_fugue_in_f_sharp_minor_wtc_ii,Baroque,0
track_000826,Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II , BWV 883",2015,348.580208333,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--1.wav,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--1.midi,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--1.wav,validation,johann_sebastian_bach__prelude_and_fugue_in_f_sharp_minor_wtc_ii_bwv_883,Baroque,0
track_000827,Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II, BWV 883",2013,401.079994219,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--2.midi,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--2.wav,data\raw\maestro-v3.0.0\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--2.midi,data\raw\maestro-v3.0.0\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--2.wav,validation,johann_sebastian_bach__prelude_and_fugue_in_f_sharp_minor_wtc_ii_bwv_883,Baroque,0
track_000828,Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II, BWV 883",2017,385.827169267,2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--1.midi,2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--1.wav,validation,johann_sebastian_bach__prelude_and_fugue_in_f_sharp_minor_wtc_ii_bwv_883,Baroque,0
track_000829,Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II, BWV 883",2017,449.358909242,2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--1.midi,2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--1.wav,validation,johann_sebastian_bach__prelude_and_fugue_in_f_sharp_minor_wtc_ii_bwv_883,Baroque,0
track_000830,Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",2008,218.721736406,2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--1.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--1.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_g_major_wtc_i,Baroque,0
track_000831,Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",2008,220.113294844,2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--2.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--2.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--2.wav,train,johann_sebastian_bach__prelude_and_fugue_in_g_major_wtc_i,Baroque,0
track_000832,Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",2008,214.034241094,2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--1.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--1.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_g_major_wtc_i,Baroque,0
track_000833,Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",2008,215.842465781,2008/MIDI-Unprocessed_18_R1_2008_01-04_ORIG_MID--AUDIO_18_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_18_R1_2008_01-04_ORIG_MID--AUDIO_18_R1_2008_wav--1.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_18_R1_2008_01-04_ORIG_MID--AUDIO_18_R1_2008_wav--1.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_18_R1_2008_01-04_ORIG_MID--AUDIO_18_R1_2008_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_g_major_wtc_i,Baroque,0
track_000834,Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I, BWV 860",2015,199.409375,2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--1.wav,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--1.midi,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_g_major_wtc_i_bwv_860,Baroque,0
track_000835,Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I, BWV 860",2013,220.686210937,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--1.midi,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--1.wav,data\raw\maestro-v3.0.0\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--1.midi,data\raw\maestro-v3.0.0\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_g_major_wtc_i_bwv_860,Baroque,0
track_000836,Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I, BWV 860",2017,223.305529729,2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--1.midi,2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_g_major_wtc_i_bwv_860,Baroque,0
track_000837,Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC II, BWV 884",2017,137.286720454,2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--1.midi,2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_g_major_wtc_ii_bwv_884,Baroque,0
track_000838,Johann Sebastian Bach,"Prelude and Fugue in G Minor, WTC II",2008,349.715195156,2008/MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--1.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--1.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_g_minor_wtc_ii,Baroque,0
track_000839,Johann Sebastian Bach,"Prelude and Fugue in G Minor, WTC II,  BWV 885",2011,303.6535425,2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_02_Track02_wav.midi,2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_02_Track02_wav.wav,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_02_Track02_wav.midi,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_02_Track02_wav.wav,train,johann_sebastian_bach__prelude_and_fugue_in_g_minor_wtc_ii_bwv_885,Baroque,0
track_000840,Johann Sebastian Bach,"Prelude and Fugue in G Minor, WTC II, BWV 885",2015,330.161458333,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--1.wav,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--1.midi,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--1.wav,train,johann_sebastian_bach__prelude_and_fugue_in_g_minor_wtc_ii_bwv_885,Baroque,0
